,,,,,,,,,,,,,,,LJ RFI,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,A,K,Q,J,T,_9,_8,_7,_6,_5,_4,_3,_2,,,K,Q,J,T,_9,_8,_7,_6,_5,_4,_3,_2,,,Q,J,T,_9,_8,_7,_6,_5,_4,_3,_2
A,,,,,,,,,,,,,,,K,,,,,,,,,,,,,,Q,,,,,,,,,,,,,
K,,,12,6,10,20,14,14,14,14,12,12,12,,Q,,,20,39,19,7,7,7,7,4,4,4,,J,,,60,39,0,13,13,13,12,12,12,,
Q,,,,17,22,20,0,14,14,14,12,12,12,,J,,,,57,37,9,0,9,9,6,6,6,,T,,,,60,30,27,18,27,20,20,20,,
J,,,,,46,0,0,0,0,0,0,0,0,,T,,,,,60,20,20,20,20,17,17,17,,_9,,,,,50,35,35,35,24,24,24,,
T,,,,,,4,0,0,0,0,0,0,0,,_9,,,,,,26,26,26,26,17,17,17,,_8,,,,,,16,16,16,12,12,12,,
_9,,,,,,,16,23,26,26,26,26,26,,_8,,,,,,,10,20,23,23,23,23,,_7,,,,,,,29,32,25,25,25,,
_8,,,,,,,,9,18,22,21,21,21,,_7,,,,,,,,23,26,23,23,23,,_6,,,,,,,,40,29,29,29,,
_7,,,,,,,,,18,22,21,21,21,,_6,,,,,,,,,33,23,23,23,,_5,,,,,,,,,37,37,37,,
_6,,,,,,,,,,22,21,21,21,,_5,,,,,,,,,,29,29,29,,_4,,,,,,,,,,33,33,,
_5,,,,,,,,,,,21,21,21,,_4,,,,,,,,,,,25,25,,_3,,,,,,,,,,,33,,
_4,,,,,,,,,,,,20,20,,_3,,,,,,,,,,,,25,,_2,,,,,,,,,,,,,
_3,,,,,,,,,,,,,20,,_2,,,,,,,,,,,,,,,,,,,,,,,,,,,
_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,J,T,_9,_8,_7,_6,_5,_4,_3,_2,,,T,_9,_8,_7,_6,_5,_4,_3,_2,,,_9,_8,_7,_6,_5,_4,_3,_2,,,_8,_7,_6,_5,_4,_3,_2
J,,,,,,,,,,,,T,,,,,,,,,,,_9,,,,,,,,,,_8,,,,,,,
T,,,60,0,0,0,0,0,0,0,,_9,,,0,0,0,0,0,0,0,,_8,,,0,0,0,15,15,15,,_7,,,0,0,0,0,0
_9,,,,0,0,0,0,0,0,0,,_8,,,,0,0,14,0,12,12,,_7,,,,2,19,23,15,23,,_6,,,,0,0,14,14
_8,,,,,0,12,12,10,10,10,,_7,,,,,9,22,21,21,21,,_6,,,,,34,27,27,27,,_5,,,,,18,18,18
_7,,,,,,21,21,20,20,20,,_6,,,,,,29,24,24,24,,_5,,,,,,31,31,31,,_4,,,,,,17,17
_6,,,,,,,25,23,23,23,,_5,,,,,,,26,26,26,,_4,,,,,,,29,29,,_3,,,,,,,17
_5,,,,,,,,23,23,23,,_4,,,,,,,,24,24,,_3,,,,,,,,29,,_2,,,,,,,
_4,,,,,,,,,23,23,,_3,,,,,,,,,24,,_2,,,,,,,,,,,,,,,,,
_3,,,,,,,,,,23,,_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,_7,_6,_5,_4,_3,_2,,,_6,_5,_4,_3,_2,,,_5,_4,_3,_2,,,_4,_3,_2,,,_3,_2,,,_2
_7,,,,,,,,_6,,,,,,,_5,,,,,,_4,,,,,_3,,,,_2,
_6,,,0,7,7,17,,_5,,,22,22,22,,_4,,,17,17,,_3,,,18,,_2,,,,,
_5,,,,20,20,20,,_4,,,,21,21,,_3,,,,17,,_2,,,,,,,,,,
_4,,,,,20,20,,_3,,,,,21,,_2,,,,,,,,,,,,,,,,
_3,,,,,,20,,_2,,,,,,,,,,,,,,,,,,,,,,,
_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
