,,,,,,,,,,,,,,,BN RFI,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,A,K,Q,J,T,_9,_8,_7,_6,_5,_4,_3,_2,,,K,Q,J,T,_9,_8,_7,_6,_5,_4,_3,_2,,,Q,J,T,_9,_8,_7,_6,_5,_4,_3,_2
A,,,,,,,,,,,,,,,K,,,,,,,,,,,,,,Q,,,,,,,,,,,,,
K,,,50,54,60,48,23,21,22,22,22,23,19,,Q,,,60,60,60,50,44,48,54,56,58,56,,J,,,60,60,60,54,60,60,60,60,60,,
Q,,,,54,60,47,9,21,22,22,22,23,19,,J,,,,60,60,49,42,48,54,56,58,56,,T,,,,60,60,60,60,60,60,60,60,,
J,,,,,60,59,18,21,30,31,32,32,29,,T,,,,,60,60,60,60,60,60,60,60,,_9,,,,,60,60,60,60,60,60,60,,
T,,,,,,60,35,35,41,45,46,47,45,,_9,,,,,,60,60,60,60,60,60,60,,_8,,,,,,44,47,50,52,54,53,,
_9,,,,,,,40,43,47,49,51,52,50,,_8,,,,,,,35,44,48,49,51,50,,_7,,,,,,,44,49,50,51,51,,
_8,,,,,,,,19,28,31,31,34,32,,_7,,,,,,,,38,43,44,45,45,,_6,,,,,,,,49,50,51,50,,
_7,,,,,,,,,25,29,30,30,30,,_6,,,,,,,,,43,45,45,44,,_5,,,,,,,,,50,51,50,,
_6,,,,,,,,,,29,30,31,30,,_5,,,,,,,,,,45,46,45,,_4,,,,,,,,,,49,49,,
_5,,,,,,,,,,,28,30,34,,_4,,,,,,,,,,,44,43,,_3,,,,,,,,,,,47,,
_4,,,,,,,,,,,,29,33,,_3,,,,,,,,,,,,41,,_2,,,,,,,,,,,,,
_3,,,,,,,,,,,,,32,,_2,,,,,,,,,,,,,,,,,,,,,,,,,,,
_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,J,T,_9,_8,_7,_6,_5,_4,_3,_2,,,T,_9,_8,_7,_6,_5,_4,_3,_2,,,_9,_8,_7,_6,_5,_4,_3,_2,,,_8,_7,_6,_5,_4,_3,_2
J,,,,,,,,,,,,T,,,,,,,,,,,_9,,,,,,,,,,_8,,,,,,,
T,,,60,60,60,60,60,60,60,60,,_9,,,60,60,60,60,60,60,60,,_8,,,60,60,60,60,60,60,,_7,,,60,32,42,35,34
_9,,,,60,60,60,60,60,60,60,,_8,,,,60,60,60,60,60,60,,_7,,,,60,60,60,60,60,,_6,,,,37,46,41,39
_8,,,,,60,60,60,60,60,60,,_7,,,,,60,60,60,60,60,,_6,,,,,60,60,60,60,,_5,,,,,47,43,41
_7,,,,,,59,60,60,60,60,,_6,,,,,,60,60,60,60,,_5,,,,,,60,60,60,,_4,,,,,,42,40
_6,,,,,,,60,60,60,60,,_5,,,,,,,60,60,60,,_4,,,,,,,60,60,,_3,,,,,,,40
_5,,,,,,,,60,60,60,,_4,,,,,,,,60,60,,_3,,,,,,,,60,,_2,,,,,,,
_4,,,,,,,,,60,60,,_3,,,,,,,,,60,,_2,,,,,,,,,,,,,,,,,
_3,,,,,,,,,,59,,_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,_7,_6,_5,_4,_3,_2,,,_6,_5,_4,_3,_2,,,_5,_4,_3,_2,,,_4,_3,_2,,,_3,_2,,,_2
_7,,,,,,,,_6,,,,,,,_5,,,,,,_4,,,,,_3,,,,_2,
_6,,,31,37,40,33,,_5,,,44,42,45,,_4,,,52,48,,_3,,,54,,_2,,,,,
_5,,,,40,42,36,,_4,,,,45,45,,_3,,,,51,,_2,,,,,,,,,,
_4,,,,,41,36,,_3,,,,,44,,_2,,,,,,,,,,,,,,,,
_3,,,,,,35,,_2,,,,,,,,,,,,,,,,,,,,,,,
_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
