,,,,,,,,,,,,,,,SB RFI,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,A,K,Q,J,T,_9,_8,_7,_6,_5,_4,_3,_2,,,K,Q,J,T,_9,_8,_7,_6,_5,_4,_3,_2,,,Q,J,T,_9,_8,_7,_6,_5,_4,_3,_2
A,,,,,,,,,,,,,,,K,,,,,,,,,,,,,,Q,,,,,,,,,,,,,
K,,,10,10,16,10,6,4,4,0,0,0,0,,Q,,,0,0,22,0,0,0,0,0,0,0,,J,,,0,18,0,0,0,0,0,0,0,,
Q,,,,11,18,4,0,4,4,0,0,0,0,,J,,,,0,23,0,0,0,0,0,0,0,,T,,,,33,14,5,0,8,8,8,8,,
J,,,,,18,0,0,0,4,0,0,0,0,,T,,,,,32,7,0,0,10,10,10,10,,_9,,,,,14,4,2,0,8,8,8,,
T,,,,,,4,0,0,3,9,4,4,0,,_9,,,,,,4,0,0,0,10,10,10,,_8,,,,,,1,1,0,0,10,10,,
_9,,,,,,,5,21,27,26,29,29,27,,_8,,,,,,,0,20,27,27,30,30,,_7,,,,,,,17,26,27,27,30,,
_8,,,,,,,,5,22,26,25,29,27,,_7,,,,,,,,15,25,26,26,30,,_6,,,,,,,,26,27,28,27,,
_7,,,,,,,,,19,26,27,27,27,,_6,,,,,,,,,25,27,28,26,,_5,,,,,,,,,24,26,26,,
_6,,,,,,,,,,26,27,28,27,,_5,,,,,,,,,,24,25,25,,_4,,,,,,,,,,19,21,,
_5,,,,,,,,,,,23,24,26,,_4,,,,,,,,,,,18,19,,_3,,,,,,,,,,,19,,
_4,,,,,,,,,,,,24,26,,_3,,,,,,,,,,,,17,,_2,,,,,,,,,,,,,
_3,,,,,,,,,,,,,27,,_2,,,,,,,,,,,,,,,,,,,,,,,,,,,
_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,J,T,_9,_8,_7,_6,_5,_4,_3,_2,,,T,_9,_8,_7,_6,_5,_4,_3,_2,,,_9,_8,_7,_6,_5,_4,_3,_2,,,_8,_7,_6,_5,_4,_3,_2
J,,,,,,,,,,,,T,,,,,,,,,,,_9,,,,,,,,,,_8,,,,,,,
T,,,35,8,0,6,6,7,6,6,,_9,,,25,0,0,13,12,12,12,,_8,,,0,0,0,15,15,15,,_7,,,0,0,0,7,7
_9,,,,7,0,6,0,9,9,9,,_8,,,,0,0,14,9,15,15,,_7,,,,0,10,23,20,24,,_6,,,,0,9,23,17
_8,,,,,0,6,5,1,10,10,,_7,,,,,0,22,22,21,24,,_6,,,,,19,28,27,26,,_5,,,,,17,25,24
_7,,,,,,19,19,18,18,23,,_6,,,,,,27,26,26,25,,_5,,,,,,27,26,25,,_4,,,,,,21,19
_6,,,,,,,26,27,28,27,,_5,,,,,,,26,27,27,,_4,,,,,,,24,25,,_3,,,,,,,21
_5,,,,,,,,25,26,26,,_4,,,,,,,,23,24,,_3,,,,,,,,24,,_2,,,,,,,
_4,,,,,,,,,21,22,,_3,,,,,,,,,23,,_2,,,,,,,,,,,,,,,,,
_3,,,,,,,,,,20,,_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,_7,_6,_5,_4,_3,_2,,,_6,_5,_4,_3,_2,,,_5,_4,_3,_2,,,_4,_3,_2,,,_3,_2,,,_2
_7,,,,,,,,_6,,,,,,,_5,,,,,,_4,,,,,_3,,,,_2,
_6,,,0,0,10,19,,_5,,,3,16,22,,_4,,,0,0,,_3,,,2,,_2,,,,,
_5,,,,4,20,24,,_4,,,,16,22,,_3,,,,0,,_2,,,,,,,,,,
_4,,,,,18,20,,_3,,,,,25,,_2,,,,,,,,,,,,,,,,
_3,,,,,,20,,_2,,,,,,,,,,,,,,,,,,,,,,,
_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
